country	year	VXa	SES	RISK	HIV	TB	age_from	age_thru	value
IND	2026.999	NA	NA	NA	NA	Dscount	0	14	56631.8312091277
IND	2026.999	NA	NA	NA	NA	Dmcount	0	14	59366.3884103231
IND	2027.999	NA	NA	NA	NA	S	0	14	2487.02295318038
IND	2027.999	NA	NA	NA	NA	C	0	14	338.524463636406
IND	2027.999	NA	NA	NA	NA	I	0	14	157801.5000491
IND	2027.999	NA	NA	NA	NA	Dm	0	14	126257.162742717
IND	2027.999	NA	NA	NA	NA	Ds	0	14	23768.7297642008
IND	2027.999	NA	NA	NA	NA	Dc	0	14	18379.2949944488
IND	2027.999	NA	NA	NA	NA	Rt	0	14	0
IND	2027.999	NA	NA	NA	NA	R	0	14	12521.1508118231
IND	2027.999	NA	NA	NA	NA	TBdead	0	14	5911.40822089324
IND	2027.999	NA	NA	NA	NA	Dccount	0	14	17398.2367835973
IND	2027.999	NA	NA	NA	NA	Dscount	0	14	56511.6847192381
IND	2027.999	NA	NA	NA	NA	Dmcount	0	14	59235.9660134266
IND	2028.999	NA	NA	NA	NA	S	0	14	2462.78886658806
IND	2028.999	NA	NA	NA	NA	C	0	14	336.880914842687
IND	2028.999	NA	NA	NA	NA	I	0	14	157569.55824276
IND	2028.999	NA	NA	NA	NA	Dm	0	14	126100.14766187
IND	2028.999	NA	NA	NA	NA	Ds	0	14	23738.3027325989
IND	2028.999	NA	NA	NA	NA	Dc	0	14	18356.6622260802
IND	2028.999	NA	NA	NA	NA	Rt	0	14	0
IND	2028.999	NA	NA	NA	NA	R	0	14	12463.0843904751
IND	2028.999	NA	NA	NA	NA	TBdead	0	14	5904.2779647851
IND	2028.999	NA	NA	NA	NA	Dccount	0	14	17376.2331121341
IND	2028.999	NA	NA	NA	NA	Dscount	0	14	56439.6356711076
IND	2028.999	NA	NA	NA	NA	Dmcount	0	14	59157.6495968374
IND	2029.999	NA	NA	NA	NA	S	0	14	2437.01839396048
IND	2029.999	NA	NA	NA	NA	C	0	14	335.281140006252
IND	2029.999	NA	NA	NA	NA	I	0	14	157332.4059508
IND	2029.999	NA	NA	NA	NA	Dm	0	14	125938.256545546
IND	2029.999	NA	NA	NA	NA	Ds	0	14	23707.0738090836
IND	2029.999	NA	NA	NA	NA	Dc	0	14	18333.289830194
IND	2029.999	NA	NA	NA	NA	Rt	0	14	0
IND	2029.999	NA	NA	NA	NA	R	0	14	12406.4558650525
IND	2029.999	NA	NA	NA	NA	TBdead	0	14	5896.8694653575
IND	2029.999	NA	NA	NA	NA	Dccount	0	14	17353.7388585232
IND	2029.999	NA	NA	NA	NA	Dscount	0	14	56365.8195742836
IND	2029.999	NA	NA	NA	NA	Dmcount	0	14	59078.2715978183
IND	2030.999	NA	NA	NA	NA	S	0	14	2405.91983321985
IND	2030.999	NA	NA	NA	NA	C	0	14	333.43543826104
IND	2030.999	NA	NA	NA	NA	I	0	14	156990.354192026
IND	2030.999	NA	NA	NA	NA	Dm	0	14	125708.737544322
IND	2030.999	NA	NA	NA	NA	Ds	0	14	23662.6638739041
IND	2030.999	NA	NA	NA	NA	Dc	0	14	18300.1909810462
IND	2030.999	NA	NA	NA	NA	Rt	0	14	0
IND	2030.999	NA	NA	NA	NA	R	0	14	12342.2287880196
IND	2030.999	NA	NA	NA	NA	TBdead	0	14	5886.3813492013
IND	2030.999	NA	NA	NA	NA	Dccount	0	14	17321.9825590938
IND	2030.999	NA	NA	NA	NA	Dscount	0	14	56260.9252208668
IND	2030.999	NA	NA	NA	NA	Dmcount	0	14	58965.509300328
IND	2031.999	NA	NA	NA	NA	S	0	14	2375.68870240743
IND	2031.999	NA	NA	NA	NA	C	0	14	331.727024707167
IND	2031.999	NA	NA	NA	NA	I	0	14	156684.908058885
IND	2031.999	NA	NA	NA	NA	Dm	0	14	125527.93463309
IND	2031.999	NA	NA	NA	NA	Ds	0	14	23626.7656428089
IND	2031.999	NA	NA	NA	NA	Dc	0	14	18274.3556962942
IND	2031.999	NA	NA	NA	NA	Rt	0	14	0
IND	2031.999	NA	NA	NA	NA	R	0	14	12284.8213296196
IND	2031.999	NA	NA	NA	NA	TBdead	0	14	5878.33191218783
IND	2031.999	NA	NA	NA	NA	Dccount	0	14	17296.8138680621
